-0.933409,0.310038,0.245155,-0.775689
-0.407514,0.593127,0.20835,-0.286355
0.538621,-0.139927,0.0483718,-0.600452
-0.524216,0.223914,-0.0492264,-0.84753
0.512558,0.199561,0.847896,-0.257424
